StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form,prolific_id,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,comp_check_control,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,comp_check_inocul,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,text,politic
05/08/2024 7:10,05/08/2024 7:17,IP Address,50.233.71.101,100,443,TRUE,05/08/2024 7:17,R_59alXfUvqBbTqj7,,,,,29.7173,-95.6296,anonymous,EN,I consent to my participation in the study,6643894e1f7aa75c4410d42b,6.867,89.197,120.321,3,Basically a refresher course on how laws get passed and why it seems like Congress is wasting taxpayer money and not doing their jobs. ,,,,,,1.798,195.899,271.321,7,"I think most existing restrictions on abortions violate women's constitutional rights especially where abortion is considered illegal for cases of rape, incest, and a medical emergency. Restrictions on abortions also often violate the principle of church and state as many pro-life advocates cite religious reasons for opposing abortions. Restricting access to abortion but permitting ownership of assault weapons is extremely hypocritical and demonstrates a lack of genuine care of the citizens of the USA. ",Independent
05/08/2024 7:14,05/08/2024 7:17,IP Address,161.185.151.51,100,190,TRUE,05/08/2024 7:17,R_6HLeeM8HZjyHnOZ,,,,,40.6186,-73.9272,anonymous,EN,I consent to my participation in the study,61007ec7b65c2281b7a45058,,,,,,26.349,90.304,91.966,4,Hate pushers focus on our differences and threaten democracy.,2.434,2.434,81.331,1,"I am extremely pro-choice and fathom the restrictions on abortion among the states. I believe it should be legalized on a federal level, but I am okay with the government limiting it to the first or second trimester. I think the fetus is simply a group of cells that does not have any sense of consciousness during those first few weeks, and thus should not be given greater legal rights than the human woman who deserves the right to choose.",Independent
05/08/2024 7:07,05/08/2024 7:17,IP Address,47.201.99.55,100,605,TRUE,05/08/2024 7:17,R_5DXmGEr4T331Da1,,,,,28.2284,-82.2043,anonymous,EN,I consent to my participation in the study,667afa9d6a0914703001c2f0,,,,,,8.57,29.438,91.809,4,"This video is speaking about the increasing of polarization; turning people against each other (hate pushers) and then instead of discussing politics, people are just arguing, feeling angry and afraid. ",1.324,1.324,495.569,1,"I think that women should be allowed to have abortions. I do not think that women should use abortions for birth control by any means. But I personally did get pregnant a few years ago. I went into the first appointment and there was not a heartbeat, but unfortunately I was not passing the baby. I had to wait two weeks and without passing the baby, I had undergo surgery. A lot of people thought it was an abortion but it wasn't. I needed the procedure done so that I would not go septic and die. It is extremely hard to swallow this, but I am an advocate now for this particular subject. ",Democract
05/08/2024 7:12,05/08/2024 7:18,IP Address,98.43.1.176,100,322,TRUE,05/08/2024 7:18,R_70jn3vyDmvcYhiI,,,,,39.6796,-104.9626,anonymous,EN,I consent to my participation in the study,5588b04ffdf99b7a91e75ddb,,,,,,94.258,189.153,193.145,2,it was a rather weak attempt to explain political unrest and opinions that in turn create issues within families and countries. It was also claimed that hate pushers spread their hate via postings online which attack opposition and pull you in. ,1.931,1.931,103.901,1,"Abortion should be illegal in all situations except rape and incest. I tend to lean democrat, and quite liberal socially however our lack of respect for human life shows what a morally bankrupt society we have turned into. When someone feels more empathy for killing a bee in the house or setting a mouse trap yet they refuse to wear a condom, get pregnant and in one simple visit to the abortion clinic can terminate a life and go back to being happy without any empathy at all. I call that murder",Democract
05/08/2024 7:11,05/08/2024 7:18,IP Address,73.227.145.199,100,388,TRUE,05/08/2024 7:18,R_31j87PAgp9O2OYh,,,,,41.74,-70.0674,anonymous,EN,I consent to my participation in the study,62e92ac314e2c0f89236aed1,9.678,111.715,139.519,4,"Congress, and how bills can get passed or stuck with the Republicans and Democrats disagreeing.",,,,,,4.278,140.142,213.108,7,"I think abortion should be legal to some extent, up to a certain amount of weeks (maybe 12), or if a mother's life is in danger afterwards. I would personally never have an abortion because I think it's  taking an innocent life, but I don't think the government should determine what a woman does or doesn't want to do with her body. I do think it's too easy in many cases for a woman to use an abortion as a sort of birth control and I think that's wrong. But I think the whole question of abortion should not be given control to the states.",Independent
05/08/2024 7:10,05/08/2024 7:18,IP Address,206.251.203.154,100,483,TRUE,05/08/2024 7:18,R_7eqX5iYCU5jLwYo,,,,,40.0414,-84.2023,anonymous,EN,I consent to my participation in the study,6689425c3f3bf8dcf629a6ee,,,,,,172.018,251.774,258.511,2,The video was about the impact of political divisions across the world,14.923,51.35,55.936,3,"The issue of abortion is complex and deeply personal, and I respect all viewpoints. I believe that a woman's right to make decisions about her own body is fundamental. However, I also recognize the complexities involved, including the moral, ethical, and religious arguments surrounding the issue. 

The legal status of abortion in the USA is currently a subject of intense debate, with the Supreme Court's recent decision to overturn Roe v. Wade leading to significant changes in state-level laws. I believe that any legal framework regarding abortion should prioritize individual autonomy, access to quality healthcare, and support for women facing difficult choices. 

Ultimately, I believe that open and respectful dialogue is essential to finding a solution that acknowledges the diversity of pe",Republican
05/08/2024 7:11,05/08/2024 7:18,IP Address,76.31.197.50,100,407,TRUE,05/08/2024 7:18,R_1Ei0C8MRFJ5tUhb,,,,,29.8331,-95.7498,anonymous,EN,I consent to my participation in the study,6516d778be0576dd1e3ea11a,,,,,,90.214,187.178,238.516,5,"Society is being separated by some who can be called the Hate Pushers who use social media to pit people against anyone another based on hot topics which can be polarizing, making the people think that those who believe in one thing are solely responsible for all of the world's evils, furthering the divide. ",1.377,4.987,132.662,2,"My view is that abortion should only be available in the cases where a woman or unborn child's life is at risk, or if the unborn child has severe deformities or birth defects, if the woman is a victim of rape or of incest. Abortion should never be used for birth control yet too many women do use it in some scenarios and this is one reason it should be limited. I am not for a total ban on abortion, but for it to be severely limited in its availability. ",Republican
05/08/2024 7:11,05/08/2024 7:18,IP Address,68.133.32.15,100,391,TRUE,05/08/2024 7:18,R_11ZbadusxDIrext,,,,,42.9705,-78.7498,anonymous,EN,I consent to my participation in the study,66328c22ac05f9a1ea0ee53b,2.094,91.226,110.68,2,The video described how Congress works and how either branch can block bills proposed in the other.,,,,,,1.568,207.673,253.829,7,"I believe abortion should be legal across the entire United States. Every person should have autonomy over their own body and should have the right to choose. Limiting access to abortion has devastating consequences, and will lead to people seeking out more dangerous methods to end a pregnancy. As long as abortion is done safely, I fully support its legality. I believe we need to reestablish Roe v. Wade.",Democract
05/08/2024 7:13,05/08/2024 7:18,IP Address,46.3.205.7,100,283,TRUE,05/08/2024 7:18,R_6FQlwmWvG7VfLJQ,,,,,37.751,-97.822,anonymous,EN,I consent to my participation in the study,66347b1d3b38023debe2ddb2,83.479,83.983,129.897,2," Composed of 100 members, with each state represented by two senators regardless of population. Senators serve six-year terms, and elections for the Senate are staggered so that approximately one-third of the seats are up for election every two years.",,,,,,7.601,94.827,98.255,4,"Abortion is a deeply complex and contentious issue with significant ethical, legal, and personal dimensions. In the USA, the legal status of abortion has evolved over time, with landmark cases like Roe v. Wade in 1973 initially establishing a woman’s right to choose. However, the 2022 Supreme Court decision in Dobbs v. Jackson Women’s Health Organization overturned Roe, leading to a patchwork of state laws and varying access depending on where one lives. The debate continues to be polarized, balancing individual rights, moral considerations, and public health implications.",Republican
05/08/2024 7:13,05/08/2024 7:18,IP Address,68.204.3.162,100,312,TRUE,05/08/2024 7:18,R_5sB7zymUBSC9ngG,,,,,28.6841,-81.2812,anonymous,EN,I consent to my participation in the study,6369700320bc7dd22e733009,,,,,,96.918,96.918,159.237,1,Our differences are pushing us apart because hate pushers are feeding us with information to make us hate each other more instead of focusing on similarities.,3.897,74.505,127.875,2,"I think that abortion should be allowed in the first trimester. At six weeks, many women do not even know they are pregnant. Not only that, it is forcing women into making rash decisions about their pregnancy because they feel they are being rushed due to the lack of time they have to think about their pregnancy. In cases that are beyond the first trimester, abortions should be allowed if the mother's life is at risk. ",Democract
05/08/2024 7:13,05/08/2024 7:18,IP Address,35.142.116.145,100,279,TRUE,05/08/2024 7:18,R_1qO5GMbO9xtV1VJ,,,,,28.2365,-82.3289,anonymous,EN,I consent to my participation in the study,65ef1a7b03ecb85b1498bfec,,,,,,96.354,96.354,129.01,1,How hate speech and social media posts can be used to drive people apart rather than accepting peoples differences when it comes to politics.,1.391,87.7,128.888,2,"I am pro life believer, however I understand that an abortion can happen in certain circumstances. I do not believe that the government should be involved at a federal level, but it should be handled at a state level as people in that state determine their policies based on how they vote. I think that Roe v Wade being overturned was a good thing, it didnt ban abortion but it pushed it down to the states to decide which is what the constitution states.",Republican
05/08/2024 7:10,05/08/2024 7:18,IP Address,47.160.82.144,100,486,TRUE,05/08/2024 7:18,R_3ghImgOlQu3qD7z,,,,,33.0176,-96.9926,anonymous,EN,I consent to my participation in the study,628f7e982aad1788d940317a,3.951,95.694,130.182,5,It is about what Congress is and how it operates.,,,,,,5.089,122.61,316.908,2,"My views on abortion is that medically speaking it is the brutal murder of an innocent human. That is just the facts and it is actually worse because it is the premeditated murder of an innocent human being. I love the fact that Roe v Wade was overturned because now each state can determine it's own laws on the matter. I don't think there should be a national,  federal law mandating what every state should have in that regard because it forces the issue against the will of the people. For instance the more conservative states did not like the Roe v Wade bill so it was good to remove that. I also believe that if the mother's life or health is at risk then of course her life is the most important and in those rare cases I would be in support of an abortion.",Republican
05/08/2024 7:13,05/08/2024 7:18,IP Address,97.70.230.44,100,310,TRUE,05/08/2024 7:18,R_5gU4K0JuJVtAMRA,,,,,42.3975,-83.3733,anonymous,EN,I consent to my participation in the study,65dded1e150e45d6c89ae943,97.918,97.918,140.771,1,The video explains why it is challenging to get anything done in a congress when the two sides don't work together. ,,,,,,5.296,5.296,146.084,1,"Taking away a woman's right to her body is horrific. There is nothing that implicates the MAN in this situation.  Women have the right to proper care and decision-making between herself and her doctor. It is disgusting that we now have some states that are willing to have women die rather than treat them properly.  It is bodily autonomy.  If you don't want an abortion, don't get one. There should be complete access to proper and safe health care for women in every instance. ",Democract
05/08/2024 7:04,05/08/2024 7:18,IP Address,73.179.125.123,100,831,TRUE,05/08/2024 7:18,R_1rHAKXPy0Mz2e7c,,,,,26.7162,-80.0695,anonymous,EN,I consent to my participation in the study,64395cbe6c8374ff09533b05,189.197,199.123,290.06,2,it was about the laws being passed and how hard it is no matter which side trys to pass one,,,,,,8.444,63.145,415.977,3,well no one should be able to tell some one if they should have a child or not it should be left up to the person or women that just my opinion .because its expensive to raise a child now a days ...all this come from just having sex to which is the will of god ....to multiply ..but if you not ready to take care of a child u should not be forced to have it because the law says so......,Democract
05/08/2024 7:07,05/08/2024 7:18,IP Address,73.171.167.142,100,660,TRUE,05/08/2024 7:18,R_6QBKO4AxwFqv1Hr,,,,,30.1227,-81.351,anonymous,EN,I consent to my participation in the study,5d8a1d20d1afcb0019d7390b,,,,,,90.558,90.558,175.2,1,"In todays current society, people disagree with things and because of this, they go about attacking people who don't believe the same things that they believe and tend to express this hatred on various social media.",0,0,57.825,0,"From the outset of this ruling, all legal scholars said that Roe V Wade was badly decided.  The Supreme court decided to fix it by giving it back to the states, which should have been the way that it was decided in the first place. Everyone talks about women's right but you never hear about the babies rights.  I believe that abortion is wrong and the federal government should stay out of it. I think that babies should be protected by federal law, not what a woman thinks her rights are.  And in many states, babies have no rights and can be killed even after they are born. This is just not right.",Republican
05/08/2024 7:15,05/08/2024 7:18,IP Address,76.0.31.240,100,200,TRUE,05/08/2024 7:18,R_3Qt6DVa1OWqqLsQ,,,,,37.9475,-91.7636,anonymous,EN,I consent to my participation in the study,6584461360db3318b8baee08,97.013,97.013,109.195,1,Congress and how bills are passed or not passed.,,,,,,1.969,19.731,70.336,3,"Every living person knows that abortion is  murder of the unborn. Those who want abortion to be legal pretend they don't know this, but deep, deep down inside, they know it because it's not only common sense, but because God has written his law on every human heart. Abortion will always be murder, and it may sometimes be legalized murder, but what it is does not change.",Republican
05/08/2024 7:10,05/08/2024 7:19,IP Address,108.39.241.40,100,481,TRUE,05/08/2024 7:19,R_3GrMWD9cQkRUgy5,,,,,40.4325,-79.863,anonymous,EN,I consent to my participation in the study,665dbf6187c7a6928c4ea604,,,,,,92.049,92.049,127.138,1,"How ""hate pushers"" are dividing society apart by focusing on our differences rather than our similarities. ",2.605,123.392,273.116,10,"As a Christian I believe that God's intent was that life begins at conception. So to me abortion is murder. However, I live in a society where this view is looked at as right wing extremism. Therefore as far as legal status goes in the USA, I am of the same thinking as Ronald Reagan and Donald Trump that abortion should be a rare exception in cases of rape, incest or health of the mother. ",Republican
05/08/2024 7:07,05/08/2024 7:19,IP Address,4.7.33.130,100,707,TRUE,05/08/2024 7:19,R_13835nsYwT7moJi,,,,,30.2712,-81.7529,anonymous,EN,I consent to my participation in the study,6693f4f9d60a5f43da6b6063,8.665,491.006,525.177,3,"This is just talking about the checks and balance system we have in America. Bills are either made in house or senate, and if it passes in house, it must pass again in senate. Vice versa.",,,,,,1.305,1.305,166.532,1,"Abortion is essentially killing, and we see this prime with the Nazi party. The Nazi party really brought the concept of abortion as a way to exterminate people with developmental issues or who are jewish in order to create a supreme race. We see the same with iceland as they are aborting nearly 100% of the babies with down syndrome. The big reason why abortion is death is because imagine yourself if you were aborted. You would be gone, and any work you want to do will never happen. We all live because we are not aborted. Instead of focusing on abortion, we need to focus on supporting mothers who are pregnant so they do not need to abort. ",Republican
05/08/2024 7:14,05/08/2024 7:19,IP Address,170.85.7.30,100,267,TRUE,05/08/2024 7:19,R_11PmFL8osudmLyV,,,,,41.8874,-87.6318,anonymous,EN,I consent to my participation in the study,66513dd8b16a4b78f76b4c0b,25.319,25.319,93.949,1,Our government is run by children who can't get along.,,,,,,2.767,131.477,131.838,10,I am against abortion in all instances except for rape or incest. I do not have much more information to add. I am catholic and my beliefs guide my stance on this issue. It is really dumb that the minimum text length is 80 words but when you go to submit it says that my response must be 350 characters. This is a glitch that needs to be fixed. Yo mamma,Republican
05/08/2024 7:14,05/08/2024 7:19,IP Address,73.79.52.85,100,301,TRUE,05/08/2024 7:19,R_3MEBTCTEEgZ5Bff,,,,,40.5662,-79.7078,anonymous,EN,I consent to my participation in the study,66439a95d4722ff6c42d01e6,6.982,92.074,102.062,3,This video was about how congress works.,,,,,,2.99,157.889,165.024,3,"I know it is a very cliche thing to say, ""I am socially liberal, and fiscally conservative,"" but that is how I feel. I vote for Trump, but where I do not align with other conservatives (note, I said conservatives, not republicans) is my stance on social issues like abortion. I believe the mother/woman should have total control over what she does with the fetus. As long as she isn't screaming in my face about which decision she makes, do whatever you want. As far as the legality, most conservatives say it is murder for religious reasons. Let's remember the separation of church and state here, and let people do whatever they want as long as it only concerns them.",Independent
05/08/2024 7:10,05/08/2024 7:19,IP Address,184.52.65.37,100,564,TRUE,05/08/2024 7:19,R_7tm2dyiXtKPBndp,,,,,32.7249,-94.9722,anonymous,EN,I consent to my participation in the study,669955461699e3d9d6ff8d28,,,,,,102.954,120.35,125.179,2,"To not let hate poster win, focus on our similarities not our differences!",4.587,206.777,277.7,11,"I believe it should be legal for many reasons. Number 1 being that a woman should not be told what she can or cannot do with her own body. A body she knows better than anyone, especially more than some man who has never had to deal with the pains of being a woman. Women sleep with men who they don't want to conceive with, they get raped and don't want to carry that around in physical form, they don't want kids. No matter the reason, it should be something accessible for all women. I also think there should be more governance on the ones standing outside screaming, yelling and harassing women who go to an abortion clinic. Better yet, make every OB do abortions so you don't know why someone is walking in. In closing, the government can stay out of my uterus and I will do what I want with it.",Independent
05/08/2024 7:06,05/08/2024 7:19,IP Address,104.251.81.117,100,828,TRUE,05/08/2024 7:19,R_3n2EiFT8rtKMjsv,,,,,37.751,-97.822,anonymous,EN,I consent to my participation in the study,665338689e6f67f9a9a20e45,1.076,85.074,260.538,3,the  video is about congress and their process.,,,,,,180.186,476.022,499.012,7,"Opponents of abortion often argue that the procedure is morally unacceptable and that it ends a potential life. They assert that the rights of the unborn child should be protected and that abortion is a grave ethical issue. From my perspective, even early-stage fetuses have inherent value and the right to life. This view supports stricter regulations or outright bans on abortion, contending that society has a moral obligation to safeguard the unborn. They also argue that alternatives, such as adoption, should be promoted as viable options instead of terminating pregnancies.",Democract
05/08/2024 7:07,05/08/2024 7:19,IP Address,216.201.56.124,100,722,TRUE,05/08/2024 7:19,R_7PyJL5qAPFHzQMA,,,,,41.1625,-83.4156,anonymous,EN,I consent to my participation in the study,669b059aeb343f4f19595e72,94.519,94.519,134.551,1,"Very interesting and informational video about what Congress is, how it works, and some of the challenges it faces today.",,,,,,25.679,538.323,548.062,3,"As an Catholic, I am pro-life. I was personally in favor of the overturn of Roe v. Wade and returning the decision back to the states. While I do believe that abortion should be permitted in very rare and extreme cases, such as saving the life of the mother, I do feel that by far and away most instances of abortion should be banned. This would include the majority of the times that it currently is being administered simply because the pregnancy is unwanted. I believe that life begins at conception and that the fetus is always a human life, it doesn't just magically become a human being at some point. We must protect all human life, especially the lives of the unborn who have done nothing wrong and deserve the right to be born. I used to be pro-choice but no longer feel that way.",Republican
05/08/2024 7:11,05/08/2024 7:19,IP Address,76.128.223.158,100,496,TRUE,05/08/2024 7:19,R_3Hp08pMIpg9kcFI,,,,,26.6371,-80.0841,anonymous,EN,I consent to my participation in the study,5b757a03976ecb0001b1168f,,,,,,3.928,203.823,205.121,10,The polarization seen today is often deliberate by targeting and manipulation of others with different opinions in order to divide us even more.,3.238,259.072,270.952,6,"It is unfathomable that we, as women, no longer have complete control of our own bodies because of the repeal of row vs wade. We are now subject to the beliefs and laws of others who disagree with our beliefs and our freedoms. More women will now be forced to have children they are unable to care for and more families will live in poverty. No one has the right to tell another what she does with her own body - this should be up to women. ",Democract
05/08/2024 7:00,05/08/2024 7:19,IP Address,172.73.2.79,100,1148,TRUE,05/08/2024 7:19,R_7AZ3kBWpkq7ODLy,,,,,35.3193,-80.7456,anonymous,EN,I consent to my participation in the study,663bab395c5db0c5bc0944d3,,,,,,4.893,182.694,183.995,15,How certain groups use their differences to drive them apart.,4.038,908.018,908.704,27,I think it should be a woman's choice in certain situations.it should be a decision made with a doctor and should be regulated.i don't agree with how the topic is being used as political ammunition.its unfortunate that we as Americans in the greatest country in the world can't be an example for the rest.we have to be cognizant of our decisions and how they affect our future and families.i strongly believe that most people feel this way.i like to think people are tired of being divided.abortion is a very touchy subject and should be handled as such.not welded as a tool to sew division .I think a lot has come to light in a short period of time and is being observed by the younger generation.i often think what would our country be like in 20 years.hopefully we can grow to be a great example .,Independent
05/08/2024 7:11,05/08/2024 7:20,IP Address,71.65.136.73,100,493,TRUE,05/08/2024 7:20,R_11ZMzwt9huJc3K3,,,,,35.5831,-78.7881,anonymous,EN,I consent to my participation in the study,668e21cdc374e2043efe1a52,92.534,92.534,163.715,1,This video provides a brief explanation on how laws are made in the US and how that can process can be difficult when the different sides of Congress disagree with one another. ,,,,,,1.097,230.047,274.166,6,"It concerns me that abortion is quickly becoming illegal and inaccessible in the US. Women have a right to healthcare, and that includes their abilities to care for their bodies. I support abortion when medical necessary and also up until the first 12 weeks of pregnancy. Republicans are quick to claim they support babies but they also want to strip away resources and funding to help support struggling mothers.",Independent
05/08/2024 7:11,05/08/2024 7:20,IP Address,184.19.230.26,100,492,TRUE,05/08/2024 7:20,R_5NFaENtUTZg4KRB,,,,,38.9877,-81.9625,anonymous,EN,I consent to my participation in the study,66293dd4c51422edb482d223,,,,,,181.898,181.898,194.647,1,We shouldn't hate one another because of our differences,2.666,131.618,247.373,3,"I believe abortion should not be dictated by the government. The choice should belong to the woman and it should be between a woman and her doctor. I hate what Trump has been able to do with making abortion illegal. It's like it's older white men who are trying to make the choices for women when it comes to their body and their health.  It's like the politicians have made women step back into time by telling us what we can and can't do. It really feels as though they are trying to limit women's rights and they do not care about women. For some women, having an abortion can be a matter of life and death, but it's as though they do not even care. Women should not have to drive states away to get the proper health care that is needed to save their life. Also, why are we forcing girls and wome",Democract
05/08/2024 7:02,05/08/2024 7:20,IP Address,35.144.11.40,100,1087,TRUE,05/08/2024 7:20,R_1CrJMGfrob0Am09,,,,,38.4936,-90.3797,anonymous,EN,I consent to my participation in the study,66a3f582d7dd72932567c122,,,,,,95.138,153.159,154.913,8,The differences and struggles between red and blue sides.,2.65,857.875,899.165,28,I am against abortion.  Choosing to take the life of an unborn child is selfish however I feel if a woman becomes pregnant from rape or if there are medical reasons a woman should be free to decide if she wants to terminate.  Congenital disorders or if the mother is at risk are things to be highly considered to make this decision.  Every state has a different viewpoint and law for abortion. There are options for mothers to carry the baby full term and have adoption in place. I don't believe in taking a life of an unborn child unless it is deemed medically necessary.,Republican
05/08/2024 7:10,05/08/2024 7:20,IP Address,108.209.250.9,100,586,TRUE,05/08/2024 7:20,R_7OVInfTtEGi4TsG,,,,,41.804,-87.707,anonymous,EN,I consent to my participation in the study,5e2bee472b21bb229e9e463e,109.385,109.385,143.407,1,"The video was about congress, and their duties about introducing and passing bills",,,,,,1.134,377.81,380.342,13,"I was raised to believe abortion was something that never should occur.  As I grew into adulthood, my views have changed on abortion.  I still believe in my religion, but  I also believe that no one has the right to tell a women or a men what she/he can or can not do with their body for whatever reason.  I believe abortion is a very private matter, something should not be discussed publicly, it is a matter for patient, God and doctor.  My views on a person seeking an aboration would not change what I thought of a person.  Basically it is no ones business. It does hurt my heart when I think of the actual act of aborting a baby, but, who am I to judge someone.  I myself would  have never had an abortion, I believe a person has a right to choose, I believ in most cases abortion should be lega",Republican
05/08/2024 7:04,05/08/2024 7:20,IP Address,207.44.47.77,100,929,TRUE,05/08/2024 7:20,R_3h6UPY4ReKP7vR7,,,,,40.9485,-75.9565,anonymous,EN,I consent to my participation in the study,66393ddc9483d4299b5e311e,96.892,96.892,111.173,1,How Congress passes laws,,,,,,4.901,469.751,763.531,12,"I agree that each state should have their own abortion laws. There should be exceptions like incest, rape and the life of the mother and only should be done at the latest 15 weeks. It should not be funded by taxpayer dollars. That's fine if the private insurances want to pay for it or the individual wants to pay for it but it should not be paid for by government funded insurance. Of course, women should be in control of their own body just like everyone else.  Doctors should have the right to refuse to do an abortion if they so choose whether it be for religious reasons or not and not be able to be sued. There should never be abortions after 15 weeks. Some politicians think it's ok for women to have the babies and then decide if they want to keep it or not which isn't right at all. Thanks.",Republican
05/08/2024 7:13,05/08/2024 7:20,IP Address,67.1.212.248,100,414,TRUE,05/08/2024 7:20,R_2EddtwGm0Oy22YN,,,,,32.213,-110.8279,anonymous,EN,I consent to my participation in the study,5ea45eb9abef8a07bcced2bc,6.204,97.333,146.087,2,"The video was about how Congress is made up of the House of Representatives and the Senate, and both parts must pass a bill for it to become law, for the President to either sign or veto",,,,,,3.336,3.336,226.299,1,"I am highly upset at the current status of abortion in the USA. Roe v. Wade should never have been overturned by the Supreme Court, and now there is total chaos, making women's rights to control their own bodies subject to the laws in whatever state they live in. This is atrocious, and it is particularly a terrible situation for women who may be unable to go to a different state with more liberal laws to get the services they need. Women should have the right to control their own bodies, and there should be an national law that protects the rights of women to make the decision about abortion along with her doctor of choice.",Democract
05/08/2024 7:09,05/08/2024 7:20,IP Address,76.209.89.48,100,628,TRUE,05/08/2024 7:20,R_3ejrVclNCqZbPzj,,,,,30.1426,-81.5727,anonymous,EN,I consent to my participation in the study,667d74171320d730b5c3f411,6.013,187.222,190.335,7,The video was describing the roles of each house for passing a bill. ,,,,,,3.663,378.827,403.506,16,"I personally believe that abortion is wrong. If my state were to vote for abortion to be approved, I would vote no. I think another form that I would say should be readily available is Plan B. It's taken directly after potential conception. You know if you were raped or had a one nightstand that there is a potential for a baby. Take the responsibility and get Plan B. I do understand that there are situations where a baby is unwanted such as rape and incest, and you may not be readily available to go to a pharmacy afterwards. If that is the case, abortion should only be approved at 8 weeks. There shouldn't be any abortions approved after this time. The baby is alive, and is not just a bunch of living cells. The baby will develop a heartbeat long before it develops lungs, arms, and legs. I ",Independent
05/08/2024 7:13,05/08/2024 7:20,IP Address,173.59.51.234,100,437,TRUE,05/08/2024 7:20,R_3xdTxLJV21K7CPn,,,,,39.9843,-75.2266,anonymous,EN,I consent to my participation in the study,631f55697876499cef1a3ebb,,,,,,88.175,92.567,150.926,2,How people who disagree with your opinion will attack you not on facts but personal insults ,7.372,81.22,238.092,8,"I think abortion is a personal matter, and the person takes into account their personal situation, I don't think the government should tell you what to do however, there should be some rules in place. If your life is in danger, yes that should be a rule, if you are raped, yes that should be a rule, the life of the baby is not going to be well, that should be a rule also. I don't like how abortion is being used as birth control. We do need some rules in place.   ",Independent
05/08/2024 7:06,05/08/2024 7:20,IP Address,136.49.190.11,100,814,TRUE,05/08/2024 7:20,R_1LZ8WyKmnjgqqrf,,,,,30.2095,-97.7972,anonymous,EN,I consent to my participation in the study,65d23509cb60e03c182d5079,,,,,,26.01,201.963,225.286,9,How misinformation can influence others ideas about a certain group of people,2.8,546.744,548.181,15,"While I am  on the side of women being allowed to make their own decisions about their bodies, I do feel that there still believe there needs to be some restriction to prevent abortion from just becoming the go to procedure to end a pregnancy. That said, the focus today on all the restrictive aspects of abortion and the government push to control women's' bodies is wrong. As a man I would be up in arms if the government tried to control my body.",Democract
05/08/2024 7:08,05/08/2024 7:20,IP Address,174.109.179.7,100,718,TRUE,05/08/2024 7:20,R_1gauSAFDN1zmRj3,,,,,35.8964,-78.7115,anonymous,EN,I consent to my participation in the study,623a4d7294028cfe9638272f,103.016,103.016,133.699,1,The video was about the composition and workings of the United States Congress.,,,,,,1.301,488.685,510.143,5,"Although I have mixed feelings about abortion, I believe that it should be a woman's right to choose. I had an abortion at 19. I got pregnant because my boyfriend didn't want to use a condom. He was an abusive alcoholic and I can't imagine what my life and my child's life would have been like if I had the baby. He didn't want the baby and my parents had always said that I better not come home pregnant. I was very ill and terrified. I've experienced extreme guilt ever since, and my family remains unaware. I didn't have my daughter until I was 37 and sometimes I wondered if I would never have a child because of what I had done. You never know what a woman is going through and the option should always be available. I want that choice available for my daughter, too.",Democract
05/08/2024 6:50,05/08/2024 7:20,IP Address,204.242.1.151,100,1787,TRUE,05/08/2024 7:20,R_62IAn2XZU0QhV61,,,,,39.0469,-77.4903,anonymous,EN,I consent to my participation in the study,65a7dd7e92c2ebc77d8dc227,,,,,,5.878,264.318,286.947,14,Polarization leading to bad things in the society,13.815,366.276,375.106,45,"Legal abortion empowers individuals to make informed decisions about their bodies, reproductive health, and future. It provides a safe option for those who may face health risks or challenging situations, such as financial instability or unplanned pregnancies. Access to abortion is also connected to upgraded socioeconomic outcomes for women, allowing them to pursue education and career opportunities without the disruption of an unplanned child. Furthermore, legal frameworks help ensure safe practices, reducing the risks associated with unsafe, illegal abortions.",Republican
05/08/2024 6:59,05/08/2024 7:20,IP Address,97.145.101.63,100,1246,TRUE,05/08/2024 7:20,R_1zOsmO5e4HwxXlO,,,,,40.6657,-75.3364,anonymous,EN,I consent to my participation in the study,668beeeac6158723009d2b8a,,,,,,2.042,90.009,120.344,8,The video is about increasing political polarity and manipulation tactics used to keep people apart.,749.285,792.094,883.272,5,"I think Roe v. Wade should be reestablished and go even further to protect women's constitutional right to healthcare. Abortion is healthcare. The Supreme Court overruling Roe v. Wade and the subsequent devastation to women's health outcomes (women in many states being denied abortions for nonviable pregnancies until they themselves were on the verge of death, with lifelong consequences like sterility for some of them) is unacceptable. ",Independent
05/08/2024 7:11,05/08/2024 7:20,IP Address,73.35.23.102,100,578,TRUE,05/08/2024 7:20,R_1mzV70hNiOkbyXn,,,,,30.2183,-81.5621,anonymous,EN,I consent to my participation in the study,614ca018863895a0b6724719,,,,,,103.948,103.948,168.839,1,"How polarized our society is, ways to identify the methods used to further polarize us, and that it is better to look for similarities.",7.004,195.802,311.144,3,"I used to believe that abortion is murder. I have not entirely left that idea, but I am made aware of other nuances within abortion. People get abortions for many reasons: being unable to care for the child, living in an abusive environment, shame, knowing many are abused in the foster home system, and many other reasons. Therefore, whereas I do belive abortion is taking away life, I also acknowledge the system and our society are broken. Hence, abortion is a reaction to society's failures. ",Independent
