"ResponseId","affective_pol","stance_pls","TOXICITY","NUANCE_EXPERIMENTAL","REASONING_EXPERIMENTAL","RESPECT_EXPERIMENTAL"
"R_7hh2494GgyMEM9z",0.5590622340673068,-0.4182748961382456,0.12520397,0.69483984,0.8708807,0.69107187
"R_5ZQScZRdnMitpqE",0.5483168648024531,-0.3877514491732276,0.1100022,0.8600843,0.85525835,0.5857847
"R_3dRjaUqq9xHMU1z",0.5351180192697789,-0.4065883859564991,0.2540519,0.8690349,0.8402985,0.7367439
"R_3lmXGQ5Xay6S6N3",0.5206330750792904,-0.4491031923050927,0.055521555,0.72718406,0.850532,0.844048
"R_6PdizM8havMIVGB",0.5593667092871221,-0.4065312964425946,0.08716487,0.8584901,0.80515003,0.74415445
"R_7p3J7Bho6RqW22B",0.5467070066448392,-0.3533011185571282,0.1996317,0.6385043,0.75347614,0.5500138
"R_6no6O6hKgFrgXBs",0.5590575068636615,-0.40433620465336445,0.06817148,0.82424825,0.74310714,0.6689435
"R_7Siy0VPDkPOaq9b",0.5296081833969676,-0.3623075639101642,0.045625936,0.83852386,0.75851816,0.7356071
"R_51Yhhdihrm2Xzgk",0.5874641299630544,-0.31445672915736456,0.12867521,0.7828378,0.63588816,0.34852296
"R_5RZPaYOgwZrtLDX",0.4853340669219852,-0.33739348487802073,0.067380086,0.8488434,0.83800477,0.7430121
"R_5Qo8mY97MfXa1sh",0.5483280199794386,-0.48289654923966113,0.23343207,0.5179171,0.65029544,0.6172022
"R_1kI1Z71I2b7eKCa",0.5581126499472486,-0.4048699658687444,0.07291982,0.86851203,0.9217755,0.8419093
"R_6VwPkWUxbDTOyUV",0.5296046913145508,-0.4124417178835952,0.19219314,0.86061466,0.8774332,0.7747214
"R_5KZCarDLC932b1D",0.5238046383741175,-0.41045476376678297,0.104361884,0.8308454,0.7321779,0.6456206
"R_3n5UjtKxPI8UmxM",0.5525346848185677,-0.36006681288340436,0.10739898,0.61640924,0.7444082,0.78229326
"R_5mLrAvZ5h5Dnzad",0.5106683196627527,-0.4147442101588846,0.09655223,0.600943,0.6758049,0.8163518
"R_3E76CC7p81YJJKr",0.5556781797038548,-0.3781989770296261,0.20195828,0.87629336,0.85595626,0.67051303
"R_54rwD5sFWlhnC13",0.5287621362600475,-0.42475202871870177,0.10956833,0.84776324,0.8471371,0.89518285
"R_1kbSjBPzWmXLbVw",0.5451215209185889,-0.39337290747636156,0.044883765,0.83167064,0.80155075,0.8867388
"R_5AR2yNNKwlnGPfw",0.5509544627068248,-0.3891785776725555,0.24924077,0.86167395,0.85385936,0.75620157
"R_7YmqqmhwxGg4loQ",0.5302739433916193,-0.4545280436115952,0.30319387,0.8275849,0.774719,0.8207809
"R_5hD3vWeZDXcz0Jz",0.5182751236966427,-0.3064411377733378,0.13561769,0.8301572,0.7771887,0.68630207
"R_7VIlfQwEfcaPvQK",0.5160815271802763,-0.44399271730975526,0.10566349,0.74978757,0.6736296,0.7510267
"R_7QrIU3jPN4dInTP",0.5579363738540349,-0.4300002242445477,0.16591948,0.81862617,0.740501,0.7118687
"R_3ejWSVxumOgl8Rl",0.5363441244357794,-0.35324214194924103,0.08083374,0.8244001,0.65102786,0.75792956
"R_1MEH6xIlrboudgn",0.5285237820342252,-0.2843557558247437,0.25462922,0.87163955,0.87851095,0.78959906
"R_75e8Uw2mBzfAfjb",0.5516878724557679,-0.31378942816152755,0.09481675,0.81971216,0.68880856,0.6048477
"R_5iMPAO0eeOfHlL3",0.5338392363003331,-0.38412821824255355,0.07687678,0.9190911,0.9244265,0.7305031
"R_3EFaK6e1r7OaVTI",0.5326761612848265,-0.35903164273578386,0.021667719,0.8371571,0.82875586,0.79311293
"R_37dTY8HXfFIWT2F",0.5288298502726715,-0.3434521614039413,0.23739935,0.82652396,0.8075405,0.63182990000000006
"R_6RseqpqSq28z5cM",0.5554344880774622,-0.3980773376003748,0.2191003,0.82864505,0.7547452,0.758506
"R_7wReCsKDc2ePOb4",0.5377896126569814,-0.3920377201394397,0.1269396,0.7415088,0.7685172,0.72993743
"R_7EyhZtl5BhY5mkF",0.5448711833014958,-0.38628021958204356,0.1460314,0.7674303,0.7095707,0.4871909
"R_1fNKoQSnxBgWHiV",0.5516585311477193,-0.3964930149111288,0.08874765,0.86405003,0.8817194,0.658008
"R_6AIswwiRatvRsLn",0.5486805667671928,-0.24860336510112946,0.067380086,0.80048954,0.65907204,0.7954574
"R_1rOXibWHfdFAl9O",0.5123952837074225,-0.32399036343211585,0.11078331,0.77718806,0.8437263,0.7504528
"R_3IyjlOoplvi7ygw",0.5423468853915281,-0.43842714499789137,0.2359567,0.6976551,0.7991433,0.64254296
"R_5xyqvtcjJ7FfrDU",0.5353109220514576,-0.31357718155592923,0.1104733,0.86851203,0.8619196,0.7322025
"R_54GZ1dunr40Og6G",0.5912907180228435,-0.37552288436484216,0.04166769,0.7531023,0.7307748,0.69266486
"R_5PL8pS05Fg7G011",0.53742029629775,-0.4891655069761706,0.10956833,0.7286433,0.7808826,0.843435
"R_5i9F2sOgyjwgszh",0.5413395677213254,-0.331569409542442,0.17371799,0.8778348,0.71383506,0.27673608
"R_1Y8rQrSQHwB3lWV",0.5358034248437439,-0.3756737537970908,0.25462922,0.84478533,0.85595626,0.74130005
"R_10qKe7ofMwx3xPX",0.5596268464091904,-0.32559428465137574,0.17198499,0.9168059,0.8170386,0.6595649
"R_3usaHTbUrizw7Y5",0.5214556693490612,-0.358713345486857,0.023671126,0.85422,0.87308127,0.53343624
"R_5gLcDcXHOnI4kM3",0.5649213656760789,-0.26060753880332965,0.42129645,0.29122937,0.20890829,0.07257363
"R_7wnmSu1HjI4yPb3",0.5559281962846839,-0.4596356951716362,0.021785567,0.7870278,0.8240899,0.90292865
"R_7YCSmb5Z6XvakZX",0.5499319242503099,-0.3211844593321371,0.2853768,0.9046232,0.8752654,0.7378816
"R_3CHYCahyoGIjm1t",0.5394711834822052,-0.4700984650502274,0.07291982,0.76295954,0.79430854,0.6689435
"R_7dNmXuF28SCtomB",0.5103620786040667,-0.4061744978774516,0.034041706,0.5179171,0.630873,0.8615765
"R_6rJtbyyljpl97u9",0.5257926618251497,-0.4157309666318183,0.19504376,0.7764588,0.86977464,0.7793784
"R_6PsKZZgZwFPlzxv",0.5842762175004664,-0.3463185966327862,0.2648175,0.85609144,0.6099626,0.59729445
"R_1vZejLuTSpPjgIh",0.5305686574223298,-0.3065190776642282,0.12867521,0.7004723,0.7808826,0.81694216
"R_6Kve7KVO0lTPTep",0.5514374350934625,-0.45488374329036035,0.16851899,0.7004723,0.62284344,0.6974527
"R_7gnpgCYw8sCz2m3",0.5072530709651476,-0.3713525447766123,0.044388983,0.8294018,0.747006,0.72993743
"R_6JrS6QnHPij7j5g",0.5624580446295672,-0.4349788606759374,0.3389984,0.74427027,0.706008,0.68948036
"R_7IAxrYq6Gg4nnZu",0.5312406982141591,-0.31603109949390706,0.28857216,0.841796,0.6495624,0.79692394
"R_34c81khbcoog40r",0.53458669113655,-0.4126864524215422,0.25462922,0.70550007,0.7833373,0.7980979
"R_3irDUE4YDH4Fhbj",0.5316983183238518,-0.3418570968242422,0.3047732,0.82909906,0.7991433,0.7373127
"R_7VDU4sURVvZtxdo",0.5410294633734997,-0.4245348516164945,0.295883,0.73074126,0.79188174,0.85526454
"R_1hGNTOFPRVvdsZj",0.5522459875542706,-0.3109038375426892,0.2553839,0.83988875,0.8264265,0.775303
"R_7plJLnwFgqsmRhL",0.5245034723701506,-0.41651354876289537,0.06263174,0.71934277,0.6808723,0.72088635
"R_1t20cJhOiQM63fj",0.5322344215848415,-0.37792780659700553,0.11119666,0.79794455,0.82875586,0.63182990000000006
"R_5rpHAobJtdxGxKY",0.5435708093837479,-0.3742096423964775,0.07450261,0.9055778,0.8931627,0.82772887
"R_30bz6pfwm7sTLSp",0.5374549300783563,-0.45951288532568885,0.37751234,0.74961656,0.4715411,0.10190198
"R_3OJ9bG5kHHxgoPP",0.5099002038964602,-0.3964878242453545,0.017718147,0.8493828,0.8763513,0.758506
"R_1GUbSf42fQ6yRWx",0.5531441483277629,-0.3977024825760212,0.2763787,0.792307,0.55111206,0.5762704
"R_3qdJneFkvNRbbdA",0.5489134046835649,-0.45880246974091277,0.15048122,0.7186138,0.774719,0.6958554
"R_7hAnJQ2UEf8boJd",0.5258512039497809,-0.26419601561560707,0.15324512,0.77919376,0.6292688,0.42474672
"R_6UIzDW9yjTSpTy1",0.539126350388401,-0.3929714180634327,0.2853768,0.8160918,0.7672726,0.74130005
"R_5EOQRL8iIx0Rt3H",0.5500151381475336,-0.3340191375572095,0.14429577,0.8341429,0.8402985,0.8554841
"R_6fDW8CyXfkrehPK",0.5342749008906933,-0.36218995504410634,0.37458646,0.82152116,0.7321779,0.60115284
"R_5DQSArhSQricujv",0.5241801247294894,-0.4157143901486995,0.15103401,0.862467,0.86977464,0.68471515
"R_5ISDQCh6OsTm3un",0.5374789161192166,-0.28257463429826757,0.15213956,0.8531479,0.8099247,0.785213
"R_7QF9mTeSbg11EZq",0.5416248774399722,-0.42513146059963486,0.075294,0.847493,0.8471371,0.79663056
"R_1wzrSHGRiOtpwZh",0.5090422861943792,-0.3048884790005003,0.112540044,0.64670414,0.6634485,0.76023656
"R_5RtTbpv6deKI3v3",0.567610906296532,-0.3876527178209349,0.25462922,0.6418787,0.4117129,0.5279652
"R_7Ictnf8NVzuhNf1",0.522818806758411,-0.376608848474675,0.112333365,0.8600843,0.8264265,0.7390203
"R_1HuO7V2LZW11M5j",0.5322504807510318,-0.37558345005365296,0.15490346,0.6457388,0.64506394,0.43749967
"R_5PMGVMuVtjVV8oU",0.560197913563604,-0.42339956275863205,0.20839658,0.8752631,0.8566528,0.63335454
"R_7kw5RtBNxGiOzkt",0.5448521450417972,-0.3741763391040595,0.2412222,0.84695214,0.82525903,0.75792956
"R_51UEySzxFkozbQB",0.5093309738025956,-0.4220628124497969,0.07845957,0.86694145,0.86755043,0.74244124
"R_7BWT5PAH7l5zIkN",0.5567820660744572,-0.3732939105747362,0.25462922,0.87629336,0.87851095,0.57816774
"R_1GxNOXFDmcq5EI0",0.5367199323862312,-0.40216737686159976,0.1996317,0.9017425,0.8573484,0.83483434
"R_31aBm0yZT4nwwsi",0.5265063622997771,-0.4683803446528494,0.05378982,0.8939388,0.8991911,0.8086846
"R_6OYG74mM4LIEtYf",0.5151541741831208,-0.3146948048161925,0.2854903,0.88293505,0.8869836,0.5444606
"R_1C90asTou5F56C7",0.5682718027548318,-0.3994952052370128,0.11336674,0.8576914,0.8921434,0.8051518
"R_7BO5FtqpAb7jvO1",0.5307784847641995,-0.45783170197553247,0.034748793,0.84911317,0.81821704,0.60115284
"R_5Ny2anq6x6jK8tH",0.528500242768398,-0.35949050690248563,0.028856417,0.7100505,0.69456106,0.30524352
"R_6S6a1dDwpfj8Qa5",0.5527549850577022,-0.4344838786294955,0.050326355,0.8814113,0.9050664,0.6154304
"R_1Rg8ZjOxvlRgKu5",0.5423426860997067,-0.43379204356947676,0.059232414,0.90983814,0.8708807,0.62878764
"R_52ryxzRCj8Dt8N2",0.547289038806223,-0.3992393401436801,0.21508642,0.7997626,0.7547452,0.60115284
"R_1qyFKnIz5G94qAn",0.507792157644871,-0.3419504611727268,0.03828422,0.70822984,0.76102644,0.6673759
"R_71dTkRI2po7seK3",0.5482067603638433,-0.384411558554741,0.08716487,0.8081163,0.86977464,0.54630834
"R_1HhERtB7p3SirHO",0.525008698641463,-0.38729464024707766,0.11192002,0.5016875,0.5003021,0.6958554
"R_11bXguFuAp4NNYy",0.5392694726314533,-0.4024248427217892,0.2667042,0.66702414,0.54989284,0.6136608
"R_6Yy7QRcF0k8GiZP",0.5299522734863782,-0.45913141173918737,0.11181668,0.7421477,0.7833373,0.73503906
"R_5PLVZc2yawDttM3",0.5264818193632327,-0.41745756961972147,0.104361884,0.48371664,0.7017242,0.74987906
"R_6hn4mcUkEJ5gFMt",0.5668343999704826,-0.45210490451273144,0.044141594,0.7873919,0.774719,0.6272686
"R_11BNV2pHJKP2mqp",0.5568358488858898,-0.4044011741434123,0.053295042,0.879371,0.9098463,0.8524959
"R_610KPJZAMweyqgn",0.5139716663209615,-0.3539180917557786,0.23162876,0.8277364,0.7771887,0.7544747
"R_14uhMcs2ue34Qbv",0.5322371140623198,-0.3405236216456173,0.11088664,0.67964774,0.73777723,0.43749967
"R_65AwVWApUQW0Doa",0.4985765306066272,-0.3562360461981039,0.03781283,0.7793761,0.85385936,0.5370989
"R_1re841bO0yEVmeZ",0.5086975549309907,-0.38585484527966246,0.25462922,0.73128873,0.7444082,0.5207141
"R_71unYmkEepbWzgg",0.5555022929576348,-0.30681699048422406,0.39231625,0.6496017,0.6022957,0.16530795
"R_7I9L63rcm4uZOLd",0.534143053926527,-0.40494942364174663,0.055768944,0.75305676,0.83570313,0.80015343
"R_38Ii8tiMb8XQLYQ",0.5091137659792576,-0.32053193160722204,0.27047762,0.46015236,0.5129365,0.676808
"R_7FlWbf88Q7telP1",0.5567213548615203,-0.35551971368661556,0.05280026,0.7628684,0.8217459,0.676808
"R_1dTaFi5Ft7ygyAB",0.6219308656715236,-0.3917566205133027,0.24924077,0.6068469,0.52301884,0.081839345
"R_3pQQXjoU8C6sBiJ",0.5604105658318372,-0.4834664257151114,0.040925518,0.67964774,0.8170386,0.80132884
"R_7azdAMS1FLcfZZj",0.5667373868379408,-0.2799559792719236,0.07371122,0.7620471,0.7279644,0.6942594
"R_6G8PlvLvysSVrNE",0.5185543334744022,-0.38553402977605056,0.079250954,0.8338685,0.85385936,0.8639349
"R_3zAwHzB2eqcyRUZ",0.5434593238127735,-0.4144744215654,0.071337044,0.5798091,0.68159515,0.66112393
"R_1rDPU7q67qausPs",0.5682284803253862,-0.33861558167168865,0.11140333,0.88039243,0.8921434,0.837765
"R_72tTCI8qbu2ZAnT",0.5375090101896298,-0.49158492825667766,0.104795754,0.84097904,0.8931627,0.7893064
"R_7Ra0dRVyjwq15LD",0.5920754325926428,-0.4232658845616952,0.04834723,0.66363084,0.8545592,0.845555
"R_51Lx2lAGGrKI9vz",0.5364220493186808,-0.41930734411657056,0.027913637,0.8341429,0.83223706,0.85247386
"R_65J9tn6rvJh3DCF",0.5540289076678276,-0.2866252677461277,0.23271075,0.77025765,0.6554188,0.81841826
"R_6iBWczykfZuIBOG",0.5205482458698905,-0.4451196342682762,0.04785245,0.4369339,0.44208145,0.7504528
"R_7TtSzQROASOkmha",0.564477600095084,-0.37335292375497503,0.10783285,0.7912151,0.8619196,0.75332457
"R_5CvRgBVKsTrMFXr",0.5487729119587523,-0.3990744884912589,0.17545098,0.8798819,0.8531582,0.7384509
"R_5tzcsW4Gj2QFluM",0.5549511983019392,-0.4308422618469369,0.16678599,0.8485735,0.87851095,0.6257517
"R_7h4GKnATwxfS96N",0.5248901091026972,-0.4040010847477817,0.18649188,0.8555574,0.7991433,0.7881361
"R_1F5x2KTNQ93tZRw",0.5325668066447748,-0.3918552295398335,0.069754265,0.87834746,0.7845626,0.8352793
"R_316PB3RiohomNxV",0.49439889862551356,-0.31954100302539606,0.25462922,0.7376755,0.76602626,0.42020884
"R_1Of83iO5RuO0lFM",0.5686608294720231,-0.3483040887509082,0.32128486,0.7441104,0.5767974,0.42474672
"R_5ryHziCEW4dXeut",0.478960789524355,-0.3171231719923786,0.038048524,0.8023067,0.8545592,0.84515893
"R_6M5TLGBuY9q1Oun",0.5390816379054745,-0.4032631437341491,0.32557452,0.81246746,0.8848906,0.7782134
"R_6NCZPK94G2NPXuC",0.5292640565745287,-0.3624922253773612,0.028149333,0.8558245,0.85385936,0.8945281
"R_1CeRpnCW8I7NsFv",0.5426108077017512,-0.387161321570313,0.06025757,0.91496414,0.8345497,0.8420266
"R_1esECvVMKzjG3lm",0.538941810012784,-0.3742966986595865,0.20172562,0.82834226,0.83570313,0.6410067
"R_5CriRLiJtNaCmB3",0.5396352695957561,-0.44019400862107755,0.08083374,0.85822403,0.8075405,0.5705969
"R_7A6YYBtWrIgD2uZ",0.6062609119049008,-0.30977185707713706,0.37751234,0.47188452,0.55487096,0.21677895
"R_6c6KBoiCM98CbIr",0.6113202464298747,-0.36644782511043783,0.16043124,0.6019446,0.5930008,0.5593265
"R_3uD5yNGuqtz85jj",0.5190254126147634,-0.3674930072455763,0.20102765,0.7654239,0.802752,0.69107187
"R_1m2EjfWJKLkr0Yf",0.5163897170233835,-0.3840020798127129,0.05205809,0.68686783,0.82875586,0.7834606
"R_3DnZWGuZev2b6jy",0.5123020834732853,-0.3978061370307746,0.25727063,0.8700783,0.71950185,0.46316698
"R_3pu69GzeMKcRNHl",0.5153525424715597,-0.39275885411404315,0.23451406,0.7731759,0.7685172,0.63947254
"R_8sT3Mn42gCrXhGQ",0.5436825659717153,-0.315086375911871,0.08320791,0.85928774,0.8890605,0.8435862
"R_1HnSQRuYYUvdjVO",0.5453299179013882,-0.48268075703979607,0.112436704,0.7475916,0.8170386,0.7637028
"R_7AEVZNKwvwpCadk",0.5397535829341965,-0.409787490532035,0.015958898,0.71077883,0.7647786,0.57437617
"R_7mQ42kDTvRYurg0",0.5181106632297903,-0.3169042617842917,0.103928015,0.57563734,0.7391736,0.7544747
"R_6KvYwtI1VW3pc9a",0.5545311184819584,-0.36313226980754204,0.04290464,0.83441734,0.79188174,0.6626846
"R_3DBZJXfgjtyw5Lu",0.5099056291246225,-0.2839786989726091,0.11067997,0.8603496,0.8217459,0.71938
"R_7QVKUfCalhrx9eW",0.5953839136344953,-0.3687975083140072,0.09525062,0.9240504,0.90409774,0.75620157
"R_5Gkbr0E6WrInxrX",0.4719483676589401,-0.30789385721299534,0.04711028,0.70822984,0.763529,0.676808
"R_1jwFG3W7WgA6Trr",0.5434234855729122,-0.31993671590611045,0.048842013,0.7290082,0.8170386,0.5207141
"R_3Hv73qIi8GvUUDn",0.5173140762311573,-0.4784182637681686,0.09438288,0.6125806,0.7457078,0.8125165
"R_1TIhuVOk9pdbu2D",0.544381764416173,-0.3782332763297599,0.102192536,0.85822403,0.862487,0.83729595
"R_7DSOwZO3qEYmCEV",0.5394640035868576,-0.3728813990467376,0.30527395,0.83633596,0.8217459,0.6456206
"R_3D1Y29pnwa256Ry",0.5302775968430016,-0.5077263579982475,0.09611836,0.79576266,0.87417555,0.79575056
"R_3qWPxEmHhEWiOVH",0.5456423470486435,-0.30689739192741095,0.17285149,0.72517765,0.6931246,0.3830288
"R_3L12kC8Op6qR4a1",0.5077690404021684,-0.45903750014930605,0.01633588,0.76277715,0.7647786,0.7070741
"R_5PdrGPxog7pGoAX",0.5048919052881944,-0.44156064856154975,0.11181668,0.83441734,0.76102644,0.6974527
"R_1NOQgNeRMesyDTQ",0.5282373002968597,-0.3816958488875163,0.07212844,0.8015797,0.7685172,0.46316698
"R_5Ku4hOApgM25IyJ",0.5756250177326904,-0.25361186783973527,0.2540519,0.82849365,0.6634485,0.74130005
"R_7g0jZtU1cknrqMj",0.5545159015116503,-0.35719151201923693,0.20973456,0.84641093,0.8763513,0.7516008
"R_1o0xWPb9KFKb0d4",0.5384898061676229,-0.382204058016243,0.23667802,0.859022,0.78700876,0.5537299
"R_6D6wxLXzyHYep1h",0.5599092517402735,-0.432280309552761,0.1537979,0.73867923,0.8264265,0.6136608
"R_8fSGYYb0UGG7GFD",0.5187730319466537,-0.4090317492539572,0.11171334,0.8048494,0.9107895,0.8033868
"R_1nqHR6Be4JF5DU1",0.5048316265909889,-0.3887563028254536,0.27236435,0.8571585,0.8531582,0.6673759
"R_3q7r0bQJ1367bcM",0.5171207974212567,-0.513138057367112,0.032627538,0.7708961,0.75089234,0.7078785
"R_6RUDegHCut4tbpw",0.5263354603250596,-0.29535396224050414,0.063423134,0.6336898,0.6576118,0.6595649
"R_3dXdllPhLCGFXfH",0.5582945065225702,-0.3938392098266981,0.11398677,0.83961606,0.763529,0.8457696
"R_5gSMKd5NRC66f6C",0.5198727768717375,-0.25057028230830897,0.10870059,0.7709872,0.85525835,0.16117327
"R_68JbEjN0mCyLnUS",0.5620481586547792,-0.385183537550651,0.295883,0.7997626,0.81939507,0.7706542
"R_5ikdkr9e27GZhq5",0.5433075009082682,-0.4191383236082728,0.05799546,0.87629336,0.7560042,0.41568857
"R_5tr2wBrYEWR9Oyh",0.5298652302128332,-0.3695241202439111,0.2524482,0.8236909,0.83570313,0.7764668
"R_6gU7TWUVhVKl2KY",0.5732126874165776,-0.41437267429800473,0.2854971,0.8909686,0.8900925,0.7878438
"R_5zYoaHvqPSoXano",0.5187170777617771,-0.32684685203724406,0.23667802,0.8073906,0.80155075,0.80662346
"R_6P8nMtp793fUIao",0.5746013109918031,-0.40667115424343814,0.2540519,0.72134805,0.7685172,0.6379401
"R_7oCn6J0VEzDho0y",0.5388812415857128,-0.43816210391054644,0.17285149,0.8939388,0.87851095,0.8539027
"R_3I6LFUTHDi5pkf8",0.5367566670563406,-0.4038348237187375,0.13214645,0.47188452,0.55893457,0.67051303
"R_1uIgwwaIFVDK8R9",0.5280453943855977,-0.41710626523206207,0.083999306,0.8044863,0.81467384,0.81812304
"R_5hAtyeglzOqcJtJ",0.5925884897905073,-0.2577790729543627,0.37751234,0.6939014,0.5703053,0.16946307
"R_3JVoTtPIlhuG7U5",0.5747353167747518,-0.3693808514620707,0.13561769,0.7926708,0.74959785,0.4960202
"R_7mWdTYG3sohlXcg",0.5187603533704747,-0.3295440952407483,0.11212669,0.80920464,0.813489,0.4893925
"R_3uyoByaxbhkAMMs",0.5448850173156687,-0.3475686223145936,0.04711028,0.62312025,0.7894488,0.79194117
"R_3QGgI4NO6bJ8EeF",0.5293442189479312,-0.4732524838041929,0.11078331,0.8993223,0.90312505,0.845412
"R_3IiqoDBz08jm9TJ",0.5034697162532534,-0.4506760506602586,0.09741997,0.7806521,0.8299177,0.7504528
"R_3GbgUrSmsksDFIZ",0.5611648112014997,-0.4824979570865322,0.15158679,0.65782,0.740501,0.5093774
"R_5fCxNq9RI5D02dc",0.587104832105503,-0.3948407221281729,0.29771072,0.84641093,0.82057154,0.5800675
"R_6pSN5XDzIpP6zJr",0.5356840304326365,-0.40649546554577143,0.104361884,0.856625,0.8566528,0.85671353
"R_7FQcJ59Awf46kju",0.548418537073169,-0.3480533326459778,0.19939905,0.8382507,0.774719,0.79780436
"R_5YfdN898lFRGwt5",0.5181716211794206,-0.3359532912598651,0.103060275,0.74353987,0.7685172,0.5876961
"R_7Vxyl461dHgNcpO",0.5721329092661294,-0.3148105392493909,0.21374844,0.57876563,0.628466,0.63335454
"R_1N35cZ6V1Ip0Ss1",0.5211680942442248,-0.4674022540506775,0.059232414,0.68353766,0.5885484,0.8036809
"R_11GJDKU9rSEyFf2",0.5473972378413292,-0.44748989196016115,0.3722269,0.446567,0.5252921,0.38804084
"R_7eXbyZGXClKYZ5W",0.5299434358292844,-0.431423504078976,0.23379272,0.6457388,0.7109935,0.6207543
"R_1VdocmUE0aXbboA",0.5519408735508056,-0.374900259299343,0.25462922,0.8864692,0.90214795,0.7481594
"R_6UhbTsXLs7KPtqb",0.5330363279314672,-0.36483324128682776,0.06065326,0.91077685,0.9329896,0.85438615
"R_7UALsn5LRLv8c3n",0.5359208636850556,-0.39043052690063196,0.1100022,0.8507296,0.8264265,0.7782134
"R_1g5yGcfFdYIY4we",0.5534500691977216,-0.36920622662801983,0.32712606,0.87423044,0.75089234,0.676808
"R_5J1JDOkAXRSWn6a",0.5300076767864529,-0.4027829852160379,0.23523538,0.8520741,0.86078155,0.8235884
"R_1qeRXUQL49pFvvC",0.5739171400792258,-0.39297964301215316,0.24603334,0.7348472,0.6758049,0.47621834
"R_5U5UtnFMB1zR1Zw",0.5271222097302495,-0.3356795758907514,0.20839658,0.8277364,0.802752,0.7481594
"R_5SGfz7kbSJXGjZr",0.5233293088159819,-0.36498300607259226,0.10826672,0.7294643,0.82875586,0.6564528
"R_6QktnC67IWH8o25",0.515189060074877,-0.4025449811455821,0.15490346,0.7304676,0.6974301,0.85982615
"R_6fAJ5chbvwuCubd",0.5190123057785786,-0.4146647903231799,0.15711457,0.879371,0.8664323,0.47621834
