"ResponseId","affective_pol","stance_pls","TOXICITY","NUANCE_EXPERIMENTAL","REASONING_EXPERIMENTAL","RESPECT_EXPERIMENTAL"
"R_7K7PRokcLpCuwcX",0.5536929286642964,-0.3744240152246815,0.2540519,0.86087966,0.8531582,0.69905347
"R_7Rkg4uXRTS57W5m",0.5597151458141745,-0.32066691769195055,0.32128486,0.88897485,0.8333943,0.7863818
"R_5qgtATKYoIeTW6Y",0.5382880308639763,-0.3734801180753828,0.112540044,0.7353034,0.67797804,0.5279652
"R_6Xh5XVFh8SC08WK",0.5592416982757942,-0.4511756889217111,0.17111848,0.7374929,0.6649057,0.7898918
"R_51jikJjJMvabaiL",0.4947100198779947,-0.36280464788449407,0.22445217,0.74383664,0.70743406,0.58961
"R_61cKxBvcJI10NgT",0.5072596103776006,-0.34470313246562223,0.17025198,0.7288258,0.6880885,0.32449573
"R_5AYl9lrAzWy5B29",0.5841236471646417,-0.41521661850197134,0.11440011,0.8757785,0.8848906,0.7305031
"R_1zkxS4pTg156NtM",0.54756262713381465,-0.49303038479088396,0.033334624,0.76916325,0.8099247,0.7936989
"R_3PjbjE4sLN8WZKq",0.5606822322853654,-0.4403566309466076,0.024849601,0.8493828,0.88593894,0.84393805
"R_6OHBeNkFCNJMHmw",0.537593775730221,-0.4163154311670886,0.2648175,0.85261124,0.8391525,0.82595396
"R_7EFgNb8RnEKM5VW",0.5471030864718609,-0.3728679457334474,0.112333365,0.6825648,0.680149,0.5444606
"R_38M0JyFJ7HN1cKc",0.5391781399893377,-0.4942696330563577,0.041172907,0.84234023,0.800348,0.7665964
"R_6zndPn1ZKxnm0c9",0.5097205559514639,-0.2802156263742222,0.05725329,0.59694093,0.65907204,0.775303
"R_662nUgsWQeUoYvw",0.5810011737047032,-0.46990600385224623,0.15545623,0.83852386,0.87851095,0.7770488
"R_1rY5HtONaOZS9r4",0.5597178760676172,-0.36517651936586887,0.30854854,0.5621215,0.56259114,0.56871057
"R_7uX0qaVDSjrh4A1",0.5492764173519106,-0.3419005447331758,0.1100022,0.711143,0.7081466,0.72088635
"R_1FapKWeybX0MDK3",0.5259679619761799,-0.4339630611846721,0.104361884,0.75949186,0.8345497,0.7706542
"R_73diasdtu76IWFV",0.5672436486235636,-0.3118630582423972,0.28548008,0.7623209,0.77224267,0.40670285
"R_5xhodrcMwhfVMbv",0.5067762971392494,-0.3551537283515706,0.19409354,0.68402404000000006,0.8641838,0.7510267
"R_6zO9rrDFYJSegOk",0.5882785655533197,-0.3787407660923995,0.2553839,0.8798819,0.86011815,0.68630207
"R_3zo0Rc0jzBumt1g",0.5719187617055571,-0.34646540674479703,0.3266089,0.8382507,0.797937,0.55559266
"R_62eEVyaCj26gWu5",0.5273300801088934,-0.41279808002886187,0.085582085,0.906054,0.8921434,0.7567776
"R_5ODhC7keZopbuDL",0.5659062264341981,-0.34316436618439683,0.28312725,0.78174424,0.66854507,0.40223753
"R_3qyYPLDIjPzJO3y",0.5252658731653607,-0.36114067488407875,0.102192536,0.8263722,0.8880243,0.54630834
"R_6bNKxjbUhNN4qtB",0.512595266299239,-0.27371704128802427,0.02826718,0.71988946,0.7002943,0.80897975
"R_56fPmuOKCdCAn6L",0.5738260441040015,-0.4557179488689856,0.28857216,0.80920464,0.8448651,0.68789035
"R_3gTNAbNy99SiEuO",0.5138870244549303,-0.3545984814947381,0.05750068,0.82561415,0.85595626,0.676808
"R_6bUFN81w0mFxMGw",0.5762191754766945,-0.33642641030759457,0.11088664,0.84315604,0.8402985,0.42474672
"R_1BP2eRtplAXhpgw",0.5415877254638229,-0.38078714405360237,0.103060275,0.74807674,0.7483027,0.7948712
"R_5D2lzEFivSsl3S8",0.5034250117109137,-0.38573266819699376,0.03828422,0.80048954,0.85525835,0.8172374
"R_7eX5HLL4ttdxCtW",0.5292457502201313,-0.49209195818568086,0.029917045,0.8355141,0.9126629,0.8890767
"R_69od4qaB7UDTFWI",0.5293876999463837,-0.4042775430439074,0.24282593,0.7955808,0.8402985,0.79575056
"R_6mVhiUflASDnBg1",0.5314327370558146,-0.36470915399287857,0.27412915,0.8854624,0.81467384,0.7373127
"R_5KyeKc30185lqyU",0.5656165446743773,-0.3280086894980655,0.18174082,0.7169735,0.65688133,0.28628567
"R_6ik4mccanU5yJ2g",0.5238284921572252,-0.30193185853087023,0.37073207,0.30056682,0.53060395,0.27199435
"R_6pgyYt4SZ0Me4I9",0.558558455416836,-0.32637493050098254,0.25462922,0.6995333,0.7845626,0.67838573
"R_30piyT31EpkjhuQ",0.5600395746682371,-0.39560976355732297,0.09958932,0.76569766,0.66927224,0.78959906
"R_3QsqOEIs0Qp8wqE",0.5679464935568594,-0.35009891636534296,0.044141594,0.87423044,0.8921434,0.82521445
"R_7bkZORG9DpLsfO9",0.5411403778830838,-0.3737901409728467,0.3234372,0.77682346,0.7857864,0.6172022
"R_1IENzaFMaKjV3P3",0.5820485298824518,-0.21727776857006453,0.27047762,0.82561415,0.8229188,0.5026815
"R_1dshrQzwg70mgDK",0.530353210623069,-0.3044214101023935,0.1537979,0.8509987,0.7759547,0.59536964
"R_7gAme49V8QFdchr",0.5601700772499627,-0.45392884012562584,0.06104896,0.8752631,0.895189,0.59152764
"R_12K24KtTnFfQcA1",0.5491948357545694,-0.4291071410087525,0.04240986,0.5057324,0.5986612,0.8447519
"R_1C3U0XkEGqYXY1X",0.5269968183810048,-0.4006380845086699,0.25462922,0.9017425,0.88593894,0.7078785
"R_3HnNbfcFXdV5LY4",0.5304009003202467,-0.45407277433594445,0.075294,0.83098304,0.87851095,0.5444606
"R_10tKEB9gGv6YyLK",0.5154163140590601,-0.5295517276292664,0.055026773,0.6462214,0.57497215,0.7729774
"R_1ErS6ECv90WAI59",0.5379631461130168,-0.3885669149122574,0.28547668,0.7797407,0.67072594,0.5426158
"R_7oFtE54LABZOswO",0.5539042808973846,-0.2729417873728051,0.23090743,0.865629,0.802752,0.78901386
"R_1hKYU7FaUUfob7p",0.5565195409433994,-0.3820145275158918,0.08874765,0.59694093,0.6208336,0.5819706
"R_7aXgAjjjokrvm9i",0.5351805482125119,-0.4509228542609591,0.11067997,0.5818977,0.57152313,0.84644085
"R_51b1Cb4Y4qh2IZi",0.5108005881374453,-0.3738962839718079,0.15711457,0.77627647,0.6765297,0.35338908
"R_6bn88lBcq8EOVy1",0.5372291683055753,-0.40463376008494056,0.05205809,0.81862617,0.8774332,0.88657117
"R_7eOXVIRLjv0o8JC",0.5472452196728642,-0.272923886018348,0.24442963,0.49164978,0.39509824,0.35827813
"R_777sjMd44aqQNFV",0.5487157370577858,-0.3000374267637164,0.09828771,0.6747888,0.797937,0.78404444
"R_1j9hi8UvQ8setzD",0.5770243785343134,-0.35390998197909085,0.1587729,0.57355404,0.61036575,0.5444606
"R_7e8f17hiz1IhDws",0.5896528424075332,-0.326220551099334,0.30427247,0.6452562,0.580041,0.43327832
"R_7rx5lr3to9yqQZQ",0.5482926885024921,-0.36421582200279234,0.09611836,0.77481747,0.7857864,0.75620157
"R_5GvtbxeMgsz0lEg",0.5715665957040094,-0.29703297581639837,0.045625936,0.51689905,0.7131252,0.8392503
"R_7PGgtHbHfOGtMJj",0.52546124440488,-0.44833124732368024,0.035220183,0.84342784,0.8653101,0.8300964
"R_6f1ty35YU4ERrtj",0.5638436539108407,-0.3634631551674868,0.17891699,0.8313956,0.7647786,0.85745937
"R_1qxtm8wgFSwbU6e",0.5387963426216538,-0.43365414907215755,0.17631748,0.9375127,0.9270397,0.8552206
"R_6aLFFYWKxTr246d",0.5798022971954407,-0.3022651488477076,0.16245349,0.77518225,0.8299177,0.775303
"R_5hwXTuZtBatzzMJ",0.5358436694571591,-0.37211802645064357,0.07845957,0.847493,0.88065386,0.59152764
"R_5Db9WHODSJPKpKR",0.5167146733228594,-0.44740262446788065,0.27047762,0.8360621,0.7321779,0.7631247
"R_65Fra0qgm5Ob1bQ",0.5202916783820397,-0.41754714086796213,0.034513097,0.8263722,0.7845626,0.36811587
"R_3hGYdg7YvFBVahA",0.5111331159966103,-0.3836763942343572,0.04711028,0.5939429,0.5688847,0.78755134
"R_5dYBhUXGRz049Ef",0.547514438861184,-0.39261137486929487,0.21241048,0.8415237,0.7882295,0.8033868
"R_1rD2vlhBdTvGwf1",0.5089723431869774,-0.27546118566352706,0.32128486,0.71569717,0.67725396,0.5049093
"R_7HnJROKHwR3tF4F",0.5617222800257127,-0.3412247019470799,0.027206551,0.85422,0.8619196,0.7038609
"R_7GZA7sfHeWOTAR3",0.5508961292198135,-0.3772669790405291,0.15103401,0.87163955,0.85595626,0.77181554
"R_7huuEupUReL3yI9",0.5644357383633624,-0.3603048906784913,0.3389984,0.74086976,0.7081466,0.64408094
"R_338d2c824Ksg1lG",0.5016342917819374,-0.4246116212085637,0.049584184,0.9231556,0.9088989,0.64870656
"R_6QTKISLxdccchDX",0.5371781132282125,-0.34313398949419266,0.2412222,0.82682717,0.84940207,0.76023656
"R_5oyI24KuuPEKtsB",0.5093204638740337,-0.3900197964155813,0.1013248,0.84668165,0.87851095,0.7893064
"R_3CGzjqrUEPzyoLf",0.5267212655693766,-0.4074949207276885,0.09525062,0.71916056,0.7857864,0.74529827
"R_5XVdMhIGDX79Ohz",0.5335365424385604,-0.3813600940954384,0.19893374,0.85635835,0.86135083,0.49159798
"R_6D7EyB79I9eIDSY",0.49180951378340737,-0.3578225241765733,0.2667042,0.84911317,0.9354774,0.8660266
"R_1UbFJn2rfGVH7nV",0.5246508018186982,-0.4249441159153376,0.13388206,0.83167064,0.83570313,0.7770488
"R_3iEUFkHQmSyqLX9",0.5200733511909429,-0.2808488283067513,0.3245134,0.41405264,0.54158664,0.25324148
"R_6Ckc0T9sVHODkCK",0.5663713339423299,-0.37555399819735147,0.25462922,0.88191974,0.86977464,0.81841826
"R_54iagskN7FYREfn",0.5351689087651285,-0.32708315544678873,0.54325575,0.25227943,0.3742505,0.4806
"R_5qqaPGfHi7WBA5I",0.5005327785503061,-0.3793289105752879,0.033806015,0.79685336,0.8087333,0.35827813
"R_1q4fkvSUOjRfBV7",0.5389295002765756,-0.41011906930346786,0.038991302,0.88495827,0.90018106,0.5207141
"R_5QbUlODCBYU26pI",0.5416809803716923,-0.3727463108746803,0.08874765,0.838797,0.8471371,0.6030863
"R_6g5SaWoL2FVoEsw",0.550330858538893,-0.42425031154799453,0.09112182,0.77718806,0.78211075,0.7741399
"R_3sAe4BBaK9agAy4",0.5530891864633722,-0.3822305927635606,0.1269396,0.600943,0.69240606,0.69905347
"R_1QFpoowQZe8iAol",0.5591475965520922,-0.3826312765223475,0.024142517,0.80666476,0.8848906,0.796044
"R_8OJBby1d9wz68aS",0.4763329919930952,-0.3666096250449966,0.021903414,0.76834244,0.8229188,0.5316094
"R_6TH0BLRgGLKt9rj",0.5475418263233752,-0.5108378103271947,0.07845957,0.65201765,0.8240899,0.8981117
"R_7KHZbLgU8Aa6uGE",0.5568424244102564,-0.37206017765534116,0.15987846,0.88344175,0.8795844,0.5593265
"R_574hw8T52ZbHzUp",0.5533642043967983,-0.34377099442209863,0.11912931,0.8335941,0.74959785,0.44598937
"R_5w15Yha5UFyCDHX",0.5288684398976714,-0.3851270034897153,0.16158698,0.8300067,0.8752654,0.74930567
"R_7fiCw515xbiG7LC",0.5423635537614515,-0.3759638118013512,0.06500591,0.84478533,0.9069911,0.87827843
"R_6EgjF6AMQGl7Rha",0.5229975108480638,-0.4381909701037784,0.23523538,0.8322204,0.7833373,0.3830288
"R_3yTNU7K2l9ByDDz",0.5593224379021623,-0.367924355547918,0.25462922,0.8690349,0.87417555,0.78608954
"R_16aOZhZCTPWxG17",0.525486886857665,-0.32395631995939456,0.022728346,0.68827397,0.71525383,0.5207141
"R_73sAvYtIB2BuotU",0.5581530181836605,-0.441228749759832,0.045131154,0.7301028,0.72303313,0.6030863
"R_7FVb2QFQDjdcsq5",0.4980948964354143,-0.42477130354800297,0.03062413,0.77919376,0.81939507,0.52978563
"R_7sFYlMSMU2OLm3n",0.5497961633083277,-0.4271958141413895,0.13214645,0.8355141,0.85873574,0.70546687
"R_3tLhWQoLO5jtXxx",0.6054898578508335,-0.3968431480447276,0.08795626,0.77281123,0.74310714,0.7625468
"R_1q27yocBrxrxtsQ",0.5261471275451027,-0.3780385854265589,0.15490346,0.7780999,0.81939507,0.801035
"R_7hxN3hzotVJ0U5g",0.5730531878146727,-0.39040684470982184,0.25462922,0.82546246,0.8240899,0.79927236
"R_7hRTLlDXVhlFmTE",0.5109804207482072,-0.3937646502123438,0.012566062,0.7582142,0.6381839,0.8492409
"R_3RPWuu459M3QxTG",0.5370243925270023,-0.47587158107821254,0.23271075,0.74086976,0.774719,0.7305031
"R_1KADRORK6P3lXi5",0.543166063307652,-0.34682668409780176,0.06421452,0.7265457,0.7216216,0.5153062
"R_70SIkGqThqbY5QY",0.5275507538738227,-0.3311149849194376,0.2786282,0.80884194,0.7955197,0.68313
"R_3sFBfdf2BM1BqFj",0.5233966827569129,-0.38265879671039255,0.034041706,0.88293505,0.91544104,0.64870656
"R_6hWiE9TFIBFqk8K",0.5317001554657522,-0.5312563053918067,0.040430736,0.6976551,0.7833373,0.7544747
"R_31awDhUky7kLjXF",0.5333493635703093,-0.46760747779986434,0.043646812,0.26778153,0.49195468,0.8372178
"R_7cUGWNL3nqsI8mO",0.49691762465709494,-0.5289862893845797,0.028031485,0.8269787,0.79188174,0.8748519
"R_1IeVe9mYq1dh8UV",0.551882651527282,-0.4320142580461082,0.18269104,0.8539521,0.706008,0.7022567
"R_6r3TGb5W0ZeFPIB",0.5660001258093214,-0.34763727172421943,0.040925518,0.83988875,0.8437263,0.76717556
"R_3J4SvT6zp551Txe",0.5621389945037498,-0.35305065566422367,0.2667042,0.8700783,0.88593894,0.8142861
"R_62Ds0VUCD5fHb0h",0.5148433617684404,-0.45039691036901364,0.06500591,0.73220074,0.76102644,0.6974527
"R_3GQEn1onzOhNhJ1",0.5172945535234388,-0.3952466625334961,0.10609736,0.83852386,0.8848906,0.63947254
"R_6ecTwbqSHl3hkTD",0.5383750899299005,-0.35323186969147696,0.19893374,0.91450185,0.8991911,0.81310624
"R_5tmamx4D6OfdnZE",0.5152372951264591,-0.36952004162865076,0.08479069,0.80375975,0.8531582,0.56494874
"R_3gZRYl8IQgxcRqd",0.5600752005379462,-0.31814082254250853,0.079250954,0.8335941,0.8333943,0.7470143
"R_5fxTM3y7QKxeps5",0.5675707268818473,-0.33817134767559826,0.07450261,0.72043633,0.7391736,0.8110423
"R_3ci7nTauwuqYVBY",0.5151883953358406,-0.3447058826288058,0.3389984,0.6433261,0.56116927,0.5705969
"R_7KIsyCokvVXwOfH",0.5232819717755838,-0.5023362115562028,0.027206551,0.8245519,0.86135083,0.8352793
"R_50SF7U8UfKFNvNw",0.5608506277279933,-0.42326042198649605,0.0466155,0.8954152,0.8921434,0.86437106
"R_6KfIPadRmxJHdtp",0.5404354003312863,-0.3588113768579961,0.16158698,0.8420681,0.7906666,0.79282
"R_5z2Lb7B2neGU1fb",0.5307627195943464,-0.29914575823452,0.1991664,0.87474716,0.8752654,0.7470143
"R_3bTytyAps4Jj9MH",0.5239007396576786,-0.4334469269811475,0.040925518,0.8859664,0.9126629,0.71261835
"R_3hDYmsuTcXTkuQ6",0.5431076033300449,-0.4393240870196225,0.09915545,0.8245519,0.8229188,0.79311293
"R_70YbJtwOgtVyjbv",0.5537430755219656,-0.41782233353320064,0.019854378,0.6068469,0.793096,0.83846843
"R_3kLXApU1gmLfBZW",0.5710316940608724,-0.47472573897547,0.0438942,0.8073906,0.81585705,0.6272686
"R_7taN84pQ8X6Mzhe",0.550464915922886,-0.2637209321369335,0.15987846,0.8193502,0.8099247,0.74472654
"R_7JgycKQZd2CqIAp",0.5496411000907696,-0.40089239825420037,0.044388983,0.6892118,0.65980184,0.64408094
"R_6xz75zvC14YRMcY",0.5283488265490336,-0.41330577955157044,0.09308127,0.6733321,0.65907204,0.56494874
"R_14oQB2C9ihl0eUm",0.5471970786190663,-0.3235929683034315,0.3722269,0.65782,0.62605745,0.5857847
"R_5EBlUQ4DnYrQLdi",0.560500750692157,-0.3713784860702479,0.05280026,0.70731956,0.7784225,0.8336495
"R_5vKSBaR1f3ko1pv",0.5789025488899785,-0.38002863587434643,0.027560094,0.84641093,0.8647474,0.7487325
"R_5j7gzo3PbpPuDUv",0.5159923890415392,-0.3482765736891131,0.104361884,0.8499219,0.8636192,0.62423664
"R_7H7YKQQ6cpx3jRs",0.5151963496355696,-0.4139201763053053,0.058490243,0.7129644,0.609156,0.67838573
"R_6I7yJE9uDntj0XL",0.5053488243803222,-0.33716325416929943,0.07608539,0.8978622,0.9126629,0.85675734
"R_6Qu4UgDmugWEA1u",0.5528921612518843,-0.36102461617634257,0.35186127,0.8298555,0.78700876,0.79897857
"R_1XZnEGj9u4Z170J",0.5297803339526785,-0.44890386631285495,0.21107252,0.7686159,0.7857864,0.8060347
"R_5zD4Gcbbx81gLdu",0.529486109929871,-0.3996194468123348,0.46716887,0.7129644,0.7024388,0.74529827
"R_3nPc5Z6y9nZi7Iu",0.5450825414766312,-0.3226206093883081,0.123468354,0.8374306,0.8123025,0.6595649
"R_3mpYkNn6cbGwFOL",0.505911438101492,-0.3391013801510846,0.05205809,0.8558245,0.81821704,0.57248515
"R_3QsavddGiGoIY09",0.5303048705859983,-0.3541680689974557,0.10089093,0.80847913,0.8264265,0.7712349
"R_6hKC5XgD31YYYZm",0.5262967107840717,-0.3000520988988056,0.057748068,0.81862617,0.86011815,0.8496589
"R_6PRids5zNZFHb7q",0.5528744197115797,-0.38883949011295926,0.077668175,0.6375408,0.7363798,0.7625468
"R_6ti0fHVnnevEBnX",0.5886524996052568,-0.37434581819081636,0.37073207,0.7811989,0.7418047,0.66112393
"R_6Qgc0h5joH1z3Xz",0.5193842041062476,-0.398365638792644,0.2854733,0.825159,0.759773,0.74244124
"R_3Y98qzzMdSLRZ34",0.507606540797138,-0.3936831464330065,0.04735767,0.8023067,0.80634606,0.86445826
"R_68B3MxFDUTl6jqp",0.514049924093558,-0.4095740862330672,0.09112182,0.9140388,0.9069911,0.7596595
"R_3CIYXekBCwwJWbu",0.5136841021759405,-0.3661235746183604,0.112333365,0.8081163,0.7572618,0.66424555
"R_6sbzqQPgj6sxapg",0.5262053149334414,-0.42551289648572893,0.19893374,0.8726777,0.8573484,0.7384509
"R_7USlBlZxg83Nfln",0.5127368691127977,-0.43509261458804105,0.03969839,0.72700155,0.8763513,0.8806635
"R_3CDwVetUIaCwYIJ",0.574789974755502,-0.3846519109790503,0.10870059,0.8695568,0.8708807,0.8139912
"R_5cSbZiCYAPC9I4O",0.5378330249676596,-0.32221563761733757,0.06263174,0.8874732,0.9107895,0.8557038
"R_6rPIFKDSmMiUYsA",0.5280913450580595,-0.29899320613890334,0.018095128,0.77828217,0.8368549,0.6548995
"R_6I6599iNrUq3hMw",0.5318060688866858,-0.3748091260766453,0.11347008,0.7648755,0.800348,0.7487325
"R_52DeqE64YohoC31",0.5007558937654252,-0.4264233284090089,0.04315203,0.790487,0.79188174,0.62878764
"R_3NvexID3axO86A1",0.5232981085900797,-0.39672814960722497,0.046368107,0.75197256,0.8345497,0.8435203
"R_3AH9OeuvWvzWRGP",0.5898755596704379,-0.4014731800193486,0.04290464,0.7950353,0.8240899,0.74358314
"R_76toNzIJRuq9kg9",0.523137601868302,-0.40798830119265117,0.17631748,0.84830356,0.91544104,0.8496039
"R_78CFKaYLMeq7GDe",0.5432185377805373,-0.40869878115192415,0.09785384,0.6116243,0.72937024,0.64408094
"R_3jZNN9yy1N87ws3",0.5254900387823724,-0.3813636468193888,0.059974585,0.84478533,0.8240899,0.777631
"R_5ZWUTcoaDRVtTNN",0.523505998720157,-0.2828383264477462,0.1693855,0.75004995,0.7894488,0.7625468
"R_6KkIjLmBaZ6RuZI",0.5445509749863504,-0.45920337477874124,0.041915078,0.84776324,0.89112014,0.71261835
"R_3qpIPXPvFGxt0Lc",0.5264954385754712,-0.3698026618917883,0.07608539,0.779923,0.6539561,0.68948036
"R_50MmfpUAFPdY6ic",0.5121051514524396,-0.3742241587825659,0.063027434,0.84830356,0.84940207,0.758506
"R_3pQNS8VG1nXUAcS",0.5104453103394719,-0.4086169949850188,0.04290464,0.8547553,0.868108,0.67051303
"R_5C7U6tTUqweQE2G",0.5451371183457052,-0.35020333570948065,0.1269396,0.8301572,0.8310783,0.60836554
"R_3khSVwncQwjl2XY",0.5512627573175715,-0.39177550065988137,0.23090743,0.86694145,0.8573484,0.65334845
"R_7JQumJjSJD5sQ3T",0.5682492748082275,-0.44477881929530133,0.14256015,0.70968634,0.7672726,0.57248515
"R_3wTU1Fg7ZnZZhUf",0.5785339881330538,-0.3188190332825378,0.067380086,0.8973742,0.8594275,0.6172022
"R_7NKRGIZjpwazssh",0.5811273973578149,-0.33413351487985465,0.27525392,0.84315604,0.8880243,0.7390203
"R_1AFOEBJOHCe1jAW",0.5391268197879759,-0.4143660055725379,0.07371122,0.7802876,0.71808714,0.8269892
"R_7K8DBMYPRK6PkXE",0.5661679387461075,-0.3506532140800499,0.112643376,0.86140937,0.75851816,0.44173583
"R_3dgVjSMht5Cp8jN",0.5614862128834668,-0.4628730520454662,0.18554166,0.88242775,0.8817194,0.81222165
"R_6f6Be4RNz8SwoJM",0.5417834285261286,-0.39395605677010737,0.059232414,0.84016144,0.8573484,0.87054
"R_5PolX853cwpkRP5",0.5388194592886357,-0.33549224800940575,0.05651112,0.8485735,0.8921434,0.27199435
"R_7wHpIvXx1176KlL",0.510052075580474,-0.44552756139274635,0.09525062,0.7014113,0.8636192,0.56871057
